Gene	Chrom	Start	End	Coding
APR2	14	2925721	2929673	1
PF3D7_1471700	14	2929823	2931547	1
PF3D7_1471800	14	2931759	2932950	1
PF3D7_1471900	14	2932831	2939893	1
ISY1	14	2940178	2941916	1
YIP1	14	2941398	2945279	1
HDA1	14	2944069	2953562	1
PF3D7_1472300	14	2954108	2957273	1
PF3D7_1472400	14	2957291	2961663	1
PF3D7_1472500	14	2961667	2962899	1
PDI-14	14	2962911	2965133	1
PF3D7_1472700	14	2966676	2969387	1
PF3D7_1472800	14	2969590	2972068	1
PF3D7_1472900	14	2972727	2975092	1
PF3D7_1473000	14	2975115	2975492	1
PF3D7_1473100	14	2975858	2978839	1
PF3D7_1473200	14	2979847	2983715	1
PF3D7_1473300	14	2984062	2987932	1
PF3D7_1473400	14	2989202	2993202	1
PF3D7_1473500	14	2993137	2996381	1
PF3D7_1473600	14	2996429	2998275	1
NUP116	14	2998294	3004891	1
PF3D7_1473900	14	3006482	3010275	1
PF3D7_1474000	14	3010871	3020375	1
PF3D7_1474100	14	3022250	3023997	1
PF3D7_1474200	14	3023852	3038832	1
PF3D7_1474300	14	3040666	3043907	1
PF3D7_1474400	14	3044129	3055248	1
SF3A1	14	3055333	3059095	1
VMP1	14	3059611	3062656	1
PF3D7_1474700	14	3063191	3065763	1
PF3D7_1474800	14	3066856	3069024	1
CITH	14	3069615	3073847	1
MED31	14	3075788	3076186	1
PF3D7_1475100	14	3076187	3081459	1
PF3D7_1475200	14	3081750	3084635	1
COX11	14	3085179	3087302	1
CRMP4	14	3087061	3105071	1
CCp1	14	3106516	3111987	1
BDP4	14	3112433	3116035	1
PF3D7_1475700	14	3117392	3118951	1
PF3D7_1475800	14	3120854	3121849	1
PF3D7_1475900	14	3124298	3126709	1
PF3D7_1476000	14	3127566	3128533	1
ETRAMP14.2	14	3131104	3131637	1
PF3D7_1476200	14	3133352	3136491	1
PF3D7_1476300	14	3137437	3142012	1
FIKK14	14	3142075	3144341	0
PF3D7_1476500	14	3145746	3149572	1
PF3D7_1476600	14	3149879	3155508	1
LPL1	14	3156572	3158056	1
PF3D7_1476800	14	3159438	3160837	1
PF3D7_1476900	14	3161742	3162743	0
PF3D7_1477000	14	3168563	3171692	0
PF3D7_1477100	14	3172816	3173905	1
PF3D7_1477200	14	3175492	3176595	1
Pfg14-744	14	3178340	3181155	1
PF3D7_1477400	14	3182904	3184699	1
PF3D7_1477500	14	3187707	3191551	1
SURF14.1	14	3192675	3199877	1
Pfg14-748	14	3201236	3204592	1
ACBP	14	3207055	3208478	1
ACS1b	14	3209129	3211574	0
GEXP17	14	3213312	3215049	1
PF3D7_1478100	14	3216275	3217794	1
PF3D7_1478200	14	3219919	3220702	0
PF3D7_1478300	14	3221001	3221576	0
PF3D7_1478400	14	3223288	3224632	0
PF3D7_1478500	14	3228672	3229589	0
PTP3	14	3231222	3237075	1
PF3D7_1478700	14	3239145	3240473	0
PF3D7_1478800	14	3242408	3244072	1
PF3D7_1478900	14	3247032	3251019	0
ACS1a	14	3253655	3256879	1
PF3D7_1479100	14	3257135	3257841	1
PF3D7_1479200	14	3260745	3261727	1
PF3D7_1479300	14	3263543	3264468	0
PF3D7_1479500	14	3269494	3270496	1
PF3D7_1479900	14	3282729	3283752	1
RIF	14	3285900	3287003	1
PF3D7_1480100	14	3290953	3291501	0
